UserID,Unidade,Nivel,Modalidade
1db0ffeea7aa16b15d17efd86cc9e809,Faculdade de Arquitetura e Urbanismo - FAU,Graduação (bacharelado),Presencial
2b1a3784006886b597594562d9e5b3fa,"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),Presencial
3e39d61dc54b840caf57b2faf7a74027,"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),Presencial
8dbf00b5410adae1d0bd665546dd6613,Instituto de Ciências Sociais - ICS,Graduação (licenciatura),Presencial
0314c319f99cc641daaa8b5a3f876547,Instituto de Educação Física e Esporte - IEFE,Graduação (licenciatura),Presencial
a9d81064f8cd6cde3724644d95921a62,Escola de Enfermagem e Farmácia - ESENFAR,Graduação (bacharelado),Presencial
f56a6295febcac8e4e03840bef789d7a,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
66a30c504dcc3ab2f07e342384042f69,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
0db2494b2a94db23373e86b288ffb62e,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (bacharelado),Presencial
2845b893aaaca30616979561b8b3a15b,Faculdade de Medicina - FAMED,Graduação (bacharelado),Presencial
d9a74528e8384e1574b73f1a5294ab84,Instituto de Ciências Atmosféricas - ICAT,Graduação (bacharelado),Presencial
3d1ba7ddefe0e734ecf240963173c30e,Faculdade de Nutrição - FANUT,Graduação (bacharelado),Presencial
5d2cab744aaebe7c873ba43281cfd642,Faculdade de Odontologia - FOUFAL,Graduação (bacharelado),Presencial
0ab202c582f91cfb9aa174b06a48a74a,Faculdade de Odontologia - FOUFAL,Graduação (bacharelado),Presencial
c521cf1a2f79fd481b3ba0fa00983018,Centro de Educação - CEDU,Graduação (licenciatura),Presencial
5d1277e1165a84b6ed52212416896903,Centro de Educação - CEDU,Graduação (licenciatura),Presencial
24a66a8caf0936a554f21912b9e090ea,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (bacharelado),Presencial
ba0639880ff9e312d86aa631ae966971,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
358bb61657a69b533d3b11c8cf6bc93c,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
14bd6d2d394f74326548f1896019ad61,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
7fae33b1c513765587b93a1f1306c1b6,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
7f908010ca5ccb66d5622325b74b7c46,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
dd77d03a0b5811b079c53cb04744d29d,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
34255fc6478a94966efad754aa4a5eb4,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
8f0630580d26cfe8881e7b023da8953a,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
75d319c088a6841ffb72fb64ed99b1ba,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (bacharelado),Presencial
453025ff96426be2c861a11e82d2bd3f,Campus CECA,Graduação (bacharelado),Presencial
77f6d630129e1b35153768dee629cb75,Campus CECA,Graduação (bacharelado),Presencial
59adbdfb60f7dab0a6db7faeec06e712,Campus CECA,Graduação (bacharelado),Presencial
0f14a1413a95251553febb021612ec40,Campus CECA,Graduação (bacharelado),Presencial
8b7588a3f39722e900b29595a70d90b8,Campus CECA,Graduação (bacharelado),Presencial
3b9236af736288ba057327873567507e,Campus CECA,Graduação (licenciatura),Presencial
931c5848575753f2db2715f016069b33,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (licenciatura),Presencial
25b8f242695b53c47c829daeb582b3a3,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (licenciatura),Presencial
bb314d832076ff9874850b8a8d60ff0b,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (licenciatura),Presencial
c4f8693ff6a79db45bf35252d39cc2f1,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (licenciatura),Presencial
34836a4db74fbe0dfd5fef3726fb586a,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (licenciatura),Presencial
fd3ea8698d3815e9f936d92497400139,"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),Presencial
db39421bd62238946324d49f06b6ceb3,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
79c178e2cb9db740113e9efff875387f,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
62cee6233a895d24832bcd139c08fd42,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
40b0a23ac272798089c29174ab976a01,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
f7cae460b51012a137074166f9c730c9,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
6fe194bddaa4951f1a4d34d2eebde7a7,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
0edb4e142cedf653cd22d65cee13c23e,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
ac7281d65c1b2fc1ae7a7dead38e42e2,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
61988c734d278460742b12d68e6c0fdf,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (licenciatura),Presencial
fa82cd6da93ff13d8893554e74d77a58,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (licenciatura),Presencial
a6e214cf5ddd9ef2ec783827256ecc61,Campus CECA,Graduação (bacharelado),Presencial
2bcbf130f2501155622c854a3bffafcf,Faculdade de Serviço Social - FSSO,Graduação (bacharelado),Presencial
a75e7838ac352e5710653545036b4ff2,Faculdade de Arquitetura e Urbanismo - FAU,Graduação (bacharelado),Presencial
dabd1b9bb0c8b3c0c6d98b8237fa2b97,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (bacharelado),Presencial
46cb1c08a3bb29d9d516ebd77e730d95,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (bacharelado),Presencial
3224a1445fe230a0a7ec1744cfed75fb,"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),Presencial
13ed43c4e05111b1a5f563a592822f79,Faculdade de Arquitetura e Urbanismo - FAU,Graduação (bacharelado),Presencial
d9358425a25654f51f57fcfc29d0753b,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
974b503153185e384364a261de2b706f,Faculdade de Letras - FALE,Graduação (licenciatura),Presencial
ed46328d50e08104317a1f176b0aa5bd,Instituto de Ciências Atmosféricas - ICAT,Graduação (bacharelado),Presencial
d7acd08fa0bdd52a9830577520ee2177,Faculdade de Odontologia - FOUFAL,Graduação (bacharelado),Presencial
737d3afd55ff31e6aa4483796576e477,Faculdade de Odontologia - FOUFAL,Graduação (bacharelado),Presencial
ee8e5e2d2911fb60d39d2d8a5ecd83d8,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
688c80829dc63eefa0019bf590b68871,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
a43d4f393b1ba7c0886f9a2ccf09f709,Faculdade de Arquitetura e Urbanismo - FAU,Graduação (bacharelado),Presencial
babfe3f8a771ed4e6ce83460f2035132,"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),Presencial
ea8e7fa3326b4c8923c0aec91b985d58,"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),Presencial
6fda26ae7244fe3709d8439409f373d0,Campus CECA,Graduação (bacharelado),Presencial
a96780b026288854165ea85c7495e753,Faculdade de Nutrição - FANUT,Graduação (bacharelado),Presencial
da6ec6e1f43fa48302b896aad39dc3d3,Instituto de Computação - IC,Graduação (bacharelado),Presencial
1f9bb1f4b048bf07c56c44a6c5d6f6b6,"Instituto de Geografia, Desenvolvimento e Meio Ambiente - IGDEMA",Graduação (licenciatura),Presencial
a2febe1bc4759f62c54ac5ba1445ea2b,Faculdade de Medicina - FAMED,Graduação (bacharelado),Presencial
e6c3384c5ae52b3244d3ba8ef7276486,Faculdade de Nutrição - FANUT,Graduação (bacharelado),Presencial
6e5f144686e33460f1b30b580e9f96f4,Faculdade de Medicina - FAMED,Graduação (bacharelado),Presencial
d9377caf2f40391a0953267d2ec39dd5,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
741d4e3881c6e9b0d702e41b2cd2ac8c,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
5ffba872c919bc3385dfe763334bf74a,Campus CECA,Graduação (licenciatura),Presencial
6a335efe872a1291f560c1edffd0b5b2,Faculdade de Odontologia - FOUFAL,Graduação (bacharelado),Presencial
fe049a0fcd58a54e2a7d919f3fa94105,"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),Presencial
0cd55bec8847a6ebe85a9306adb81d02,Instituto de Ciências Atmosféricas - ICAT,Graduação (bacharelado),Presencial
ee68aaa0d6e7c4075713d07c3affabd3,Faculdade de Letras - FALE,Graduação (licenciatura),Presencial
9a06ad29b352636e36cfe511dad5a8a0,Instituto de Educação Física e Esporte - IEFE,Graduação (bacharelado),Presencial
8cf1a6f15bd1b09b9c27ddc66d2c731c,Instituto de Química e Biotecnologia - IQB,Graduação (bacharelado),Presencial
f9b2171ef5c6a47fe387b7c61d8c9901,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
f27c47657623afe086a48246541b0400,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
21e7cf434b9f473ab3b810ba9ac6cc5c,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
7f6ff9dc8608283d92fe8e47e37eaa14,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
a2934c7060a9aaaddc46a3b9325c1061,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
764e2bce64b0ca6adec67da403aa7a05,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
5149ae9f9b1c8103979a95feea772b14,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
a9f8d95695ba3a423a12aa76c71b86b7,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
c78c06cc721fd3e8d7000239c02d616e,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
937d1bf0837a67a3cde64bb573ecbfcf,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
30e4fd4ec994dc504eaa66c2b67614c3,Campus CECA,Graduação (bacharelado),Presencial
6343a5cbae6386b7503d5b27ee3cb548,Campus CECA,Graduação (bacharelado),Presencial
c301339b9fe3c2887cb6c4f49052c837,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
319565e93415a39a5c20709c7b75a7a6,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
c77f966857b63eb282064a2daac03e51,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
06a5107fe5cfe13e57e92fe94c9454bf,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
dd29ee28161a605e7a0a17ef45220233,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
ab7ea0e5bb4a95b26fde2575123a2b43,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
21e2d79c27ceb9ff51c129911f8e2a30,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
7315fef6dbd4355f47f977830754ce14,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
e7d5e48040bdd3009ae5a8d84febbaae,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
b121d5edeca74c96698050823170d786,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
0409661e2513809656715f47a23d5bef,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
96044b5c01168131edb274952b0c4de8,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
b65f9b2ebec382681fe1f42551955f04,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
f7925b82e7c6935ac47160cf504deb56,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
2a15714cbf7100650f1d0fba6c190586,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
6614f81869da882e9abe72c793ecc8ab,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
186dd4a3545b472be5bc7259b547fae2,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (licenciatura),Presencial
9af4c585d5f7eb6fbc458137092f4abd,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
47bd3621108ff0cbf42658f8a0b4a20b,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
6710104ac7cb973f6edaf83a1d89d2c8,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
6d69a48fbeea41e03cae4527af55213a,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
f6d0d7e5ee0e59fede713c6d3d34c816,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
76e35cd119d9f5eefb745ef86c56bfec,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
b0969cc538f0950c34a63be864bce667,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
b9850c30ae2ecdca35c5ede15496a2bc,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
9276b31667f0c47ab0587f4558328c48,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
a50b9ecca902fe97908d03f5bc1e7af1,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
59d83314cb04cac0e488ba655c627da8,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
825ff92483c0a8a014aa4f868ff5b58d,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
c282e1ed6211379902c13ae881b16653,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
16b5aa7f221452b58486c0b8b0790975,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
49f03bd1c6563dcb25e93fe6c093d63c,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
b929f59f07b97415776bf60c43569a86,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
a16c0dc4ebe01466843dcff1635a64ee,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (bacharelado),Presencial
cf56bdc2e52b58a47bbf90884eee0630,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (bacharelado),Presencial
399e1e8e88be6e3c7df7f634184c6321,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (bacharelado),Presencial
c7cbc82183b61948aab730e798977a13,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
9964ce84f72e1125a2ddaad6f933f242,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
5a7109cff96e2429a0f12d52906d7572,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
1f615baf6ba196f62b41e1df786f2b4f,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
74cb277ebc8607e9bf2e48b63018fd01,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
4fe64ddf6cd88329eb706eef0eccb6b0,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
98ca1bedf48fca98b7de8233e659ae6f,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
38d9e4564810ef3b746be84ad3c491b3,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
5ba3e4ca07cf513fa7e106754a1da9ff,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
d843ca6a67bdaf97d06c24d7404b4453,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
760729cca49c7437c5edf432a4b9e90d,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (bacharelado),Presencial
7da1694bcc6bb2bb288cb3ad986fec17,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (bacharelado),Presencial
82b764a6b8d0b954b0d4f7ae30d57a70,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
2691e4bd16a1a0c17275c595d96ea541,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (licenciatura),Presencial
adc567021327b5a886352ed633b35288,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (licenciatura),Presencial
73e2d046cc42f7115ec792bd287d0c82,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (licenciatura),Presencial
5145b7999c221fe9ca584c4e0a2df710,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (licenciatura),Presencial
a8f46fec8541915dfd4d57df5c55fcb2,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
bc7a1c7c36e24a0e2b944f7197866b0c,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
763e239bed39a4b8ffa01a8f4755a3b5,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
b4224119db0166a493edc4d363e62213,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
ea0778726d7a107b7efca54675252a84,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
83c67e24e2d4088d6a80126e22d662d4,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
e73d7f86adf4b86bc2f41df6f858e9f5,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
35b2d42afdea907999853a4fb2e7c3e0,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (licenciatura),Presencial
5b12abd4a253977860777e37c5525f2b,Campus CECA,Graduação (bacharelado),Presencial
a07627eecc89e3075eba8263256abe15,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (licenciatura),Presencial
ef23419ef94012cd6e68ed4079f26d98,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
28bb43ac886b81c149ca06b3a9a33b4e,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
6a73899744d53a4ba5f9ad02e3dadd29,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
33d6ec5e4da5d553e0b9dce7d9947b7e,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
30aa0625f09a8584432002a734cd7415,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
929b96fed1a9f9781bf0175aa8bc8e95,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
71660c044195ac5bb95d60d59ef6fd06,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
3a573e3538c219b74469593f4f5af70c,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
8495bbcdf2ca4be313d10b2ef661eeca,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
8bacce07377ab3843f35ccab1c88e26e,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
069a73270d3ba8f391d7a359c21916fe,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
c74b76defb14fe084cabd0bf94d6b4ab,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
1c5fdac0f0b9fbd5e9ed7598e01def85,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (licenciatura),Presencial
d9012991dcc44dbaff4cb2e90743a1c4,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (licenciatura),Presencial
73f46d914b6ce454f9a5a7c54cc0fff0,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
84bf53f06a15c37a3206a670a41a86d3,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
f2e33b6a8230d843ad2faaa6d27f3024,Campus CECA,Graduação (bacharelado),Presencial
8f2edccc29f9fa2ae58ba1294d6833f2,Campus CECA,Graduação (bacharelado),Presencial
71243f2a1a22f455ed1cfeed1e030f75,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
92076e1c6229816aedc7d38c4a7bf9a5,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
9a1da0ede7570287af2ea8a99b67091c,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
329b52226d9b7acabfb58dc5b3a10f02,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
64627f8f0efd06dd5ce3115de3eddc00,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
b3e2855e2cca602f9dd9070e76bd08de,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
2458f62c2265275dceeed1db90a043d9,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
9774d8dc8e9f3b5e1646336fa9b9bc5a,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
8050db4c3ec85bebe9fadff5b4661b34,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
e4d41fdcd9d9a7c3b7065789998eb9dd,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
df13bcc348875fe1e9b4e713c020af36,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
3f2f9afbc45ff41d72bcf0c97fd2bcaa,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
f0e85f1f04a1977837e105675dfe36ee,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
144cf3cfbf0396fed794296a4f27274a,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
ffb39e36597cadd96b0049d0321b606c,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
424b8274a6bdde707d1673111cb5925b,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
9559da7f0eacb4b140feed7e6c6d0dea,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
4edecb53695c6a1bfcaa7bbccb3cf102,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
79ee1ba0915e37e625999d6a7f981c98,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
c21a99f9846604b0e2e3c5165da91fdf,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
a36a8b38871d5049fbeaae507e3c5142,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
f72fcd210d662a11cf2f8b85b0827696,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
490e2b7048f4d403503fe4ffdcda9e3d,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
636e934002aa19db044a14422ae047ba,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (bacharelado),Presencial
8ec28cbb567190bd830b09ce6e929b36,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (bacharelado),Presencial
6e0d004ded9ba0a217b6efd6534cab38,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (bacharelado),Presencial
1bad96686bda9f5ae6b437c2f058ddd9,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (licenciatura),Presencial
ee84be211360b862eef45e21ba3e4ed6,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (licenciatura),Presencial
43a2d8f8dd9eed121bd0d7a9493b71cd,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
b32ceb02ef3abe84e7d95de8392ab9ed,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
ff5b33487cb4fe8c6f15821316e22c38,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
d793bbfabe0b82ee9562832f8761b38b,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
